"# incidents = xy pairs describing map coordinates, a.u., of incidents",,,,,referencepoints = xy pairs describing 
-0.365,8.164,,,,
2.3354,8.9277,,,,
3.1205,8.9358,,,,
7.0163,9.8589,,,,
6.3046,10.7713,,,,
2.0188,13.4498,,,,
0.9331,14.6159,,,,
3.0522,15.1896,,,,
4.9636,15.2093,,,,
6.7174,17.6189,,,,
